status_code,elapsed_time
200,0.67718505859375
200,1.41672682762146
200,0.46265387535095215
200,1.3457250595092773
200,0.4621858596801758
200,0.48026275634765625
200,0.46077489852905273
200,0.7273621559143066
200,0.7428641319274902
200,0.4785799980163574
200,0.5062217712402344
200,0.7665410041809082
200,0.5102481842041016
200,0.509760856628418
200,0.6185781955718994
200,0.7623610496520996
200,0.7790060043334961
200,0.5051488876342773
200,0.4618051052093506
200,0.5270681381225586
200,0.5056939125061035
200,0.736138105392456
200,0.5112488269805908
200,1.182542085647583
200,0.4882359504699707
200,0.541297197341919
200,1.5406019687652588
200,0.52596116065979
200,0.6799046993255615
200,1.46427583694458
200,0.47192811965942383
200,0.850628137588501
200,0.4857511520385742
200,0.5086321830749512
200,1.1734368801116943
200,1.0727858543395996
200,0.48046398162841797
200,1.2793841361999512
200,1.1052870750427246
200,0.719541072845459
200,0.5905921459197998
200,1.4995648860931396
200,0.4818539619445801
200,0.4580569267272949
200,0.4691789150238037
200,1.004629135131836
200,0.8704531192779541
200,0.5613350868225098
200,0.6838357448577881
200,0.5405402183532715
200,1.1081829071044922
200,0.469573974609375
200,0.47987890243530273
200,0.5374259948730469
200,0.541363000869751
200,0.5662229061126709
200,0.48721981048583984
200,0.4793820381164551
200,0.7969231605529785
200,0.4577620029449463
200,0.7787787914276123
200,0.7769820690155029
200,0.474315881729126
200,0.4622979164123535
200,0.6687688827514648
200,0.4698507785797119
200,0.4648902416229248
200,1.3367698192596436
200,0.5577170848846436
200,0.46820998191833496
200,0.5267698764801025
200,0.5425257682800293
200,0.47463202476501465
200,0.50254225730896
200,0.46863794326782227
200,0.468076229095459
200,0.7259080410003662
200,0.5111753940582275
200,0.473804235458374
200,0.5287048816680908
200,0.47238922119140625
200,0.6318252086639404
200,0.5014619827270508
200,0.4968702793121338
200,0.46802783012390137
200,0.9538249969482422
200,0.5164361000061035
200,0.5134992599487305
200,0.4857511520385742
200,0.46684885025024414
200,0.5425472259521484
200,0.8040120601654053
200,0.5115981101989746
200,0.4673779010772705
200,0.5217161178588867
200,0.8074309825897217
200,0.4665100574493408
502,30.048078775405884
200,0.4711029529571533
200,0.534653902053833
200,0.7472820281982422
200,0.5511112213134766
200,0.47837376594543457
200,0.6530871391296387
200,0.7242000102996826
200,0.5296788215637207
200,0.5274057388305664
200,0.4989168643951416
200,0.4625859260559082
200,0.695418119430542
200,0.47449517250061035
200,1.4299108982086182
200,0.5747060775756836
200,0.5265207290649414
200,0.4635319709777832
200,0.5486319065093994
200,0.4678981304168701
200,0.7684657573699951
200,0.5141439437866211
200,0.46736907958984375
200,0.7964959144592285
200,0.4668769836425781
200,0.4810752868652344
200,0.48532605171203613
200,0.4643208980560303
200,0.4672539234161377
200,0.4632411003112793
200,0.4998769760131836
200,0.5025568008422852
200,0.4992990493774414
200,0.6912510395050049
200,0.5279340744018555
200,0.4699869155883789
200,0.4724888801574707
200,0.45800280570983887
200,0.4961278438568115
200,0.7244980335235596
200,0.4612910747528076
200,0.6189210414886475
200,0.48776817321777344
200,0.5981760025024414
200,0.8011319637298584
200,0.5084969997406006
200,0.5154950618743896
502,30.03961992263794
200,0.46938109397888184
200,0.7976028919219971
200,0.5833320617675781
200,0.6910691261291504
200,0.5148930549621582
200,0.633465051651001
200,0.47869420051574707
200,0.7742490768432617
200,0.7258377075195312
200,0.4649999141693115
200,0.4536261558532715
200,0.7101356983184814
200,0.45531225204467773
200,0.4662137031555176
200,0.4772329330444336
200,0.727632999420166
200,0.4675018787384033
200,0.7563750743865967
200,0.4678761959075928
200,0.5235860347747803
200,0.5977470874786377
200,0.507004976272583
200,0.4938240051269531
200,0.4609973430633545
200,0.4947021007537842
200,0.7920911312103271
200,0.5391340255737305
200,0.47277402877807617
200,0.7993509769439697
200,0.5033910274505615
200,0.5055606365203857
200,0.7778351306915283
200,0.764786958694458
200,0.5428578853607178
200,0.5161998271942139
200,0.47133731842041016
200,0.4739971160888672
200,0.4670572280883789
502,30.041800022125244
200,0.4549100399017334
200,0.4800381660461426
200,0.4724411964416504
200,0.5037009716033936
200,0.4879732131958008
502,30.039018154144287
502,30.038957118988037
200,0.4549679756164551
200,0.7360939979553223
200,0.48592686653137207
200,0.47869014739990234
502,30.040380716323853
200,0.48658084869384766
200,0.47915005683898926
200,0.47139811515808105
200,0.4828469753265381
200,0.49147629737854004
200,0.4706699848175049
200,0.4862656593322754
200,0.45771002769470215
200,0.48578786849975586
502,30.0382661819458
502,30.03457999229431
200,0.7863059043884277
200,0.5104827880859375
200,0.5776598453521729
200,0.48086094856262207
200,0.49808788299560547
200,0.4703850746154785
200,0.48537397384643555
200,0.4746060371398926
200,0.45888209342956543
200,0.4543271064758301
200,0.533405065536499
200,0.5174329280853271
200,0.5089080333709717
200,0.792402982711792
200,0.49424219131469727
200,0.4640331268310547
200,0.704660177230835
200,0.4555833339691162
200,0.4918546676635742
200,0.47179603576660156
502,30.037939071655273
200,0.49179911613464355
200,0.7496693134307861
200,0.7331142425537109
200,0.5221350193023682
200,0.4632411003112793
200,0.46793198585510254
200,0.46981287002563477
200,0.5103030204772949
200,0.4673449993133545
200,0.45903992652893066
200,1.222182035446167
200,0.7915339469909668
200,0.751054048538208
200,0.7086749076843262
200,0.5207927227020264
200,0.6090140342712402
200,0.4582228660583496
200,0.517683744430542
200,0.49407505989074707
200,0.7613019943237305
200,0.4922339916229248
200,0.7609868049621582
200,0.48390817642211914
200,0.7170290946960449
200,0.9007668495178223
200,0.533735990524292
200,0.4932849407196045
200,0.45549678802490234
502,30.036914110183716
200,0.5216388702392578
200,0.4995548725128174
200,0.5436501502990723
200,0.4657328128814697
200,0.4823486804962158
200,0.5034101009368896
200,0.5086719989776611
200,0.4712369441986084
200,0.46637487411499023
200,0.7941920757293701
200,0.4962129592895508
200,0.5332551002502441
200,0.7660689353942871
200,0.5181450843811035
200,0.5005419254302979
200,0.7276129722595215
200,0.7621362209320068
200,0.5001420974731445
200,0.47516322135925293
200,0.5064492225646973
200,0.4824690818786621
200,0.4542860984802246
200,0.5333981513977051
200,0.6203892230987549
200,0.7911219596862793
200,0.4785330295562744
200,0.4920790195465088
200,0.5478510856628418
200,0.4767720699310303
200,0.6274237632751465
200,0.4990856647491455
200,0.48642420768737793
200,0.49166202545166016
200,0.5267672538757324
200,0.4561610221862793
200,0.69864821434021
200,0.5348429679870605
200,0.5093932151794434
200,0.4530036449432373
200,0.5188188552856445
200,0.578624963760376
200,0.47654008865356445
200,0.48809289932250977
200,0.7478280067443848
200,0.5406310558319092
200,0.5242018699645996
200,0.46448326110839844
200,0.46425914764404297
200,0.4686610698699951
200,0.4795660972595215
502,30.034521102905273
200,0.45443010330200195
200,0.5301530361175537
200,0.6261460781097412
200,0.4938089847564697
200,0.818964958190918
200,0.5136919021606445
200,0.5146121978759766
200,0.47308802604675293
200,0.5865447521209717
200,0.5752110481262207
200,0.8557801246643066
200,0.5910568237304688
200,0.6088249683380127
200,0.557905912399292
200,0.4823169708251953
200,0.6861100196838379
200,0.49756503105163574
200,0.5041849613189697
200,0.5206170082092285
200,0.7797176837921143
200,0.8785908222198486
200,0.48525285720825195
200,0.5829710960388184
200,0.7181708812713623
200,0.54404616355896
200,0.5128309726715088
502,30.043137073516846
200,0.5594050884246826
200,0.7474172115325928
200,0.7242701053619385
200,0.5346438884735107
200,0.5447463989257812
200,0.654055118560791
200,0.48648977279663086
200,0.9260518550872803
200,0.4712986946105957
200,0.7704429626464844
200,0.48808908462524414
200,0.8558821678161621
502,30.038011074066162
200,0.7632160186767578
502,30.038728952407837
200,0.479877233505249
200,0.7805347442626953
200,0.4973762035369873
200,0.4698939323425293
200,0.7378480434417725
200,0.4554860591888428
200,0.5410161018371582
200,0.4615507125854492
200,0.7198030948638916
200,0.4920387268066406
502,30.039108991622925
200,0.44605088233947754
200,0.9975628852844238
200,0.6173138618469238
502,30.040604829788208
200,0.6228480339050293
200,0.4872708320617676
200,0.732133150100708
200,0.4582390785217285
200,0.46820783615112305
200,0.7674202919006348
200,0.46532392501831055
200,0.7164812088012695
200,0.5074622631072998
200,0.4660217761993408
200,0.46855688095092773
200,0.5137460231781006
200,0.45294809341430664
200,0.47101497650146484
200,0.5099718570709229
200,0.45940494537353516
200,0.4686458110809326
200,0.7866768836975098
200,0.4968268871307373
200,0.4973258972167969
200,0.49567413330078125
200,0.48477888107299805
200,0.7814369201660156
200,0.558229923248291
200,0.493959903717041
200,0.47493600845336914
200,0.4889507293701172
200,0.5048038959503174
200,0.7503139972686768
200,0.6231698989868164
200,0.4734950065612793
200,0.5270552635192871
200,0.5910892486572266
200,0.5366132259368896
200,0.5215170383453369
200,0.5001990795135498
200,0.7721338272094727
200,0.7104263305664062
200,0.5453050136566162
200,0.5072500705718994
200,0.4984729290008545
200,1.068350076675415
200,0.8538351058959961
200,0.732421875
200,0.4643521308898926
200,0.7180662155151367
200,0.4932980537414551
200,0.4760119915008545
200,0.492995023727417
200,0.5423810482025146
200,0.49449706077575684
200,0.5952780246734619
200,0.5204288959503174
200,0.9625720977783203
200,0.5244331359863281
200,0.47048234939575195
502,30.03563094139099
200,0.7183229923248291
200,0.5112082958221436
200,0.7344958782196045
200,0.4795510768890381
502,30.03609585762024
200,0.4898958206176758
200,0.4737410545349121
200,0.5968530178070068
200,0.9844639301300049
200,0.6320400238037109
200,0.587475061416626
200,0.8693740367889404
200,0.4649319648742676
200,0.5331089496612549
200,0.7710850238800049
200,0.4579808712005615
200,1.3110828399658203
200,0.5245499610900879
200,0.5153069496154785
200,0.48882079124450684
200,0.9773688316345215
200,0.49285888671875
200,0.6040999889373779
200,0.9366960525512695
200,0.5335450172424316
200,0.5072541236877441
200,0.6443090438842773
200,0.7703049182891846
200,0.5082111358642578
200,0.45337390899658203
200,0.8199801445007324
200,0.5380458831787109
200,0.6124598979949951
200,0.4563271999359131
200,0.5178542137145996
200,0.9755582809448242
200,0.502159833908081
200,0.750159740447998
200,0.5429701805114746
200,0.5248830318450928
200,0.529508113861084
200,0.4936249256134033
200,0.6581299304962158
200,0.5227398872375488
