d2f2aa7e-1709-422a-be39-6ed7c94ccd5b,"Instant Loading for Main Memory Databases - VLDB - 2013, Vol 6, No 14 (p1702-muehlbauer).pdf",12,Structured extraction queued,2024-11-12T04:00:34.757Z,2024-11-12T04:00:35.817Z,1060
572480ae-61a2-4e1b-9a02-222108f58898,Instant Loading for Main Memory Databases - 2013 (p1702-muehlbauer).pdf,12,Structured extraction queued,2024-11-12T04:00:34.858Z,2024-11-12T04:00:35.917Z,1059
2c94f36d-c628-44c4-81fe-875eda892399,Intel - Advanced Vector Extensions 10 (AVX10) - (356368-intel-avx10-tech-paper).pdf,7,Structured extraction started,2024-11-12T04:00:34.789Z,2024-11-12T04:00:37.019Z,2230
2c94f36d-c628-44c4-81fe-875eda892399,Intel - Advanced Vector Extensions 10 (AVX10) - (356368-intel-avx10-tech-paper).pdf,7,Structured extraction succeeded,2024-11-12T04:00:37.019Z,2024-11-12T04:00:37.019Z,6527
59e157cc-7e1e-4dbf-8d4c-a1802fc36eff,Inside the Python GIL - Dave Beazley (2009).pdf,0,Task queued,2024-11-12T04:00:36.082Z,2024-11-12T04:00:37.142Z,1060
4dd27bd8-2a88-4814-b8bf-d06ab5916fdd,Intel - A Novel Hashing Method Suitable for Lookup Functions  (February 2012).pdf,10,Structured extraction started,2024-11-12T04:00:34.710Z,2024-11-12T04:00:37.968Z,3258
4dd27bd8-2a88-4814-b8bf-d06ab5916fdd,Intel - A Novel Hashing Method Suitable for Lookup Functions  (February 2012).pdf,10,Structured extraction succeeded,2024-11-12T04:00:37.968Z,2024-11-12T04:00:37.968Z,7544
cb7ad9be-b3c4-4a48-8642-1c801b1c01ae,Integer Encoding - Chapter 9 (2013).pdf,10,Structured extraction started,2024-11-12T04:00:35.717Z,2024-11-12T04:00:38.990Z,3273
cb7ad9be-b3c4-4a48-8642-1c801b1c01ae,Integer Encoding - Chapter 9 (2013).pdf,10,Structured extraction succeeded,2024-11-12T04:00:38.990Z,2024-11-12T04:00:38.990Z,8629
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,0,Task queued,2024-11-12T04:00:38.277Z,2024-11-12T04:00:39.332Z,1055
59e157cc-7e1e-4dbf-8d4c-a1802fc36eff,Inside the Python GIL - Dave Beazley (2009).pdf,23,Converting file to images,2024-11-12T04:00:37.142Z,2024-11-12T04:00:40.317Z,3175
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,477,Converting file to images,2024-11-12T04:00:39.332Z,2024-11-12T04:01:41.765Z,62433
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,477,Chunking started,2024-11-12T04:01:41.765Z,2024-11-12T04:01:42.825Z,1060
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,477,Structured extraction queued,2024-11-12T04:01:42.825Z,2024-11-12T04:01:43.883Z,1058
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,477,Structured extraction started,2024-11-12T04:01:43.883Z,2024-11-12T04:01:50.300Z,6417
5cfeecc3-cbee-4ced-89e2-eb7b5a5ebe67,Intel - Advanced Vector Extensions (319433-014).pdf,477,Structured extraction succeeded,2024-11-12T04:01:50.300Z,2024-11-12T04:01:50.300Z,72079
572480ae-61a2-4e1b-9a02-222108f58898,Instant Loading for Main Memory Databases - 2013 (p1702-muehlbauer).pdf,12,Structured extraction started,2024-11-12T04:00:35.917Z,2024-11-12T04:02:27.314Z,111397
572480ae-61a2-4e1b-9a02-222108f58898,Instant Loading for Main Memory Databases - 2013 (p1702-muehlbauer).pdf,12,Structured extraction succeeded,2024-11-12T04:02:27.314Z,2024-11-12T04:02:27.314Z,116742
4bf0b765-8a94-4fdd-ba44-cbaab0f402fd,Instruction Matrix.pdf,1,Task queued,2024-11-12T04:02:27.561Z,2024-11-12T04:02:28.622Z,1061
4bf0b765-8a94-4fdd-ba44-cbaab0f402fd,Instruction Matrix.pdf,1,Converting file to images,2024-11-12T04:02:28.622Z,2024-11-12T04:02:29.685Z,1063
4bf0b765-8a94-4fdd-ba44-cbaab0f402fd,Instruction Matrix.pdf,1,Structured extraction started,2024-11-12T04:02:29.685Z,2024-11-12T04:02:35.077Z,5392
4bf0b765-8a94-4fdd-ba44-cbaab0f402fd,Instruction Matrix.pdf,1,Structured extraction succeeded,2024-11-12T04:02:35.077Z,2024-11-12T04:02:35.077Z,7574
d2f2aa7e-1709-422a-be39-6ed7c94ccd5b,"Instant Loading for Main Memory Databases - VLDB - 2013, Vol 6, No 14 (p1702-muehlbauer).pdf",12,Structured extraction started,2024-11-12T04:00:35.817Z,2024-11-12T04:02:36.756Z,120939
d2f2aa7e-1709-422a-be39-6ed7c94ccd5b,"Instant Loading for Main Memory Databases - VLDB - 2013, Vol 6, No 14 (p1702-muehlbauer).pdf",12,Structured extraction succeeded,2024-11-12T04:02:36.756Z,2024-11-12T04:02:36.756Z,126293
